gold_sentence,comp_sentence,id,comp_id,gold_form,comp_form,gold_empty_type,comp_empty_type,lemma,morph,attachment,label_attachment,empty_token_sort,slash_number,gold_slashes,comp_slashes,slash_relation,slash_target,relation_match,pos_match,morph_match,gold_slash_rel,comp_slash_rel
385035,2673,5008836,28,они,они,,,true,true,true,true,true,true,0,0,no slash,no slash,sub:sub,Pp:Pp,3p---xn--i:3p---xn--i,no slash,no slash
385035,2673,5008837,29,видят,видят,,,true,true,true,true,true,true,0,0,no slash,no slash,pred:pred,V-:V-,3ppia----i:3ppia----i,no slash,no slash
385035,2673,5008838,30,всего,всего,,,true,true,true,true,true,true,0,0,no slash,no slash,adv:adv,Df:Df,---------n:---------n,no slash,no slash
385035,2673,5008839,31,лишь,лишь,,,true,true,true,true,true,true,0,0,no slash,no slash,aux:aux,Df:Df,---------n:---------n,no slash,no slash
385035,2673,5008840,32,четыре,четыре,,,true,true,true,true,true,true,0,0,no slash,no slash,obj:obj,Ma:Ma,-x---xa--i:-x---xa--i,no slash,no slash
385035,2673,5008841,33,процента,процента,,,true,true,true,true,true,true,0,0,no slash,no slash,part:part,Nb:Nb,-s---mg--i:-s---mg--i,no slash,no slash
385035,2673,5008842,34,вселенной,вселенной,,,true,true,true,true,true,true,0,0,no slash,no slash,atr:atr,Nb:Nb,-s---fg--i:-s---fg--i,no slash,no slash
385035,2673,5008843,1000,,,C,C,true,true,true,true,true,true,0,0,no slash,no slash,atr:atr,:,:,no slash,no slash
385036,31472,5008844,1,Собеседники,Собеседники,,,true,true,true,true,true,true,0,0,no slash,no slash,sub:sub,Nb:Nb,-p---mn--i:-p---mn--i,no slash,no slash
385036,31472,5008845,2,Newsweek,Newsweek,,,true,true,true,true,true,true,0,0,no slash,no slash,narg:narg,Ne:Ne,-s---mg--i:-s---mg--i,no slash,no slash
385036,31472,5008846,3,уверены,уверены,,,true,true,true,true,true,true,1,1,true,true,xobj:xobj,A-:A-,-p---xnpsi:-p---xnpsi,xsub,xsub
385036,31472,5008847,4,главное,главное,,,true,true,true,true,true,true,0,0,no slash,no slash,atr:atr,A-:A-,-s---nnpwi:-s---nnpwi,no slash,no slash
385036,31472,5008848,5,требование,требование,,,true,true,true,true,true,true,1,1,true,true,xobj:xobj,Nb:Nb,-s---nn--i:-s---nn--i,xsub,xsub
385036,31472,5008849,6,которое,которое,,,true,true,true,true,true,true,0,0,no slash,no slash,obj:obj,Pr:Pr,-s---na--i:-s---na--i,no slash,no slash
385036,31472,5008850,7,федерации,федерации,,,true,true,true,true,true,true,0,0,no slash,no slash,sub:sub,Nb:Nb,-p---fn--i:-p---fn--i,no slash,no slash
385036,31472,5008851,8,ставили,ставили,,,true,true,true,true,true,true,0,0,no slash,no slash,rel:rel,V-:V-,-pspaxn-si:-pspaxn-si,no slash,no slash
385036,31472,5008852,9,перед,перед,,,true,true,true,true,true,true,0,0,no slash,no slash,obl:obl,R-:R-,---------n:---------n,no slash,no slash
385036,31472,5008853,10,своими,своими,,,true,true,true,true,true,true,0,0,no slash,no slash,atr:atr,Pt:Pt,3p---xi--i:3p---xi--i,no slash,no slash
385036,31472,5008854,11,тренерами,тренерами,,,true,true,true,true,true,true,0,0,no slash,no slash,obl:obl,Nb:Nb,-p---mi--i:-p---mi--i,no slash,no slash
385036,31472,5008855,12,молчать,молчать,,,true,true,true,true,true,true,0,0,no slash,no slash,comp:comp,V-:V-,---na----i:---na----i,no slash,no slash
385036,31472,5008856,1000,,,V,V,true,true,true,true,true,true,0,0,no slash,no slash,pred:pred,:,:,no slash,no slash
385036,31472,5008857,1001,,,V,V,true,true,true,true,true,true,0,0,no slash,no slash,comp:comp,:,:,no slash,no slash
385037,2257,5008858,1,Опережая,Опережая,,,true,true,true,true,true,true,1,1,true,true,xobj:xobj,V-:V-,--pda----i:--pda----i,xsub,xsub
385037,2257,5008859,2,Оруэлла,Оруэлла,,,true,true,true,true,true,true,0,0,no slash,no slash,obj:obj,Ne:Ne,-s---ma--i:-s---ma--i,no slash,no slash
385037,2257,5008860,1000,,,V,V,true,true,true,true,true,true,0,0,no slash,no slash,pred:pred,:,:,no slash,no slash
385038,18229,5008861,1,Мы,Мы,,,true,true,true,true,true,true,0,0,no slash,no slash,sub:sub,Pp:Pp,1p---xn--i:1p---xn--i,no slash,no slash
385038,18229,5008862,2,им,им,,,true,true,true,true,true,true,0,0,no slash,no slash,obl:obl,Pp:Pp,3s---ni--i:3s---ni--i,no slash,no slash
385038,18229,5008863,3,гордимся,гордимся,,,true,true,true,true,true,true,0,0,no slash,no slash,pred:pred,V-:V-,1ppim----i:1ppim----i,no slash,no slash
385039,45552,5008864,1,Поскольку,Поскольку,,,true,true,true,true,true,true,0,0,no slash,no slash,adv:adv,G-:G-,---------n:---------n,no slash,no slash
385039,45552,5008865,2,на,на,,,true,true,true,true,true,true,0,0,no slash,no slash,obl:obl,R-:R-,---------n:---------n,no slash,no slash
385039,45552,5008866,3,длинном,длинном,,,true,true,true,true,true,true,0,0,no slash,no slash,atr:atr,A-:A-,-s---mlpwi:-s---mlpwi,no slash,no slash
385039,45552,5008867,4,историческом,историческом,,,true,true,true,true,true,true,0,0,no slash,no slash,atr:atr,A-:A-,-s---mlpwi:-s---mlpwi,no slash,no slash
385039,45552,5008868,5,промежутке,промежутке,,,true,true,true,true,true,true,0,0,no slash,no slash,obl:obl,Nb:Nb,-s---ml--i:-s---ml--i,no slash,no slash
385039,45552,5008869,6,все,все,,,true,true,true,true,true,true,0,0,no slash,no slash,atr:atr,Px:Px,-p---xn--i:-p---xn--i,no slash,no slash
385039,45552,5008870,7,страны,страны,,,true,true,true,true,true,true,0,0,no slash,no slash,sub:sub,Nb:Nb,-p---fn--i:-p---fn--i,no slash,no slash
385039,45552,5008871,8,так,так,,,true,true,true,true,true,true,0,0,no slash,no slash,adv:adv,Df:Df,---------n:---------n,no slash,no slash
385039,45552,5008872,9,или,или,,,true,true,true,true,true,true,0,0,no slash,no slash,adv:adv,C-:C-,---------n:---------n,no slash,no slash
385039,45552,5008873,10,иначе,иначе,,,true,true,true,true,true,true,0,0,no slash,no slash,adv:adv,Df:Df,---------n:---------n,no slash,no slash
385039,45552,5008874,11,сталкиваются,сталкиваются,,,true,true,true,true,true,true,0,0,no slash,no slash,pred:pred,V-:V-,3ppim----i:3ppim----i,no slash,no slash
385039,45552,5008875,12,с,с,,,true,true,true,true,true,true,0,0,no slash,no slash,obl:obl,R-:R-,---------n:---------n,no slash,no slash
385039,45552,5008876,13,различными,различными,,,true,true,true,true,true,true,0,0,no slash,no slash,atr:atr,A-:A-,-p---xipwi:-p---xipwi,no slash,no slash
385039,45552,5008877,14,персональными,персональными,,,true,true,true,true,true,true,0,0,no slash,no slash,atr:atr,A-:A-,-p---xipwi:-p---xipwi,no slash,no slash
385039,45552,5008878,15,вызовами,вызовами,,,true,true,true,true,true,true,0,0,no slash,no slash,obl:obl,Nb:Nb,-p---mi--i:-p---mi--i,no slash,no slash
385039,45552,5008879,16,конкретные,конкретные,,,true,true,true,true,true,true,0,0,no slash,no slash,atr:atr,A-:A-,-p---xnpwi:-p---xnpwi,no slash,no slash
385039,45552,5008880,17,пути,пути,,,true,true,true,true,true,true,0,0,no slash,no slash,sub:sub,Nb:Nb,-p---mn--i:-p---mn--i,no slash,no slash
385039,45552,5008881,18,развития,развития,,,true,true,true,true,true,true,0,0,no slash,no slash,atr:atr,Nb:Nb,-s---ng--i:-s---ng--i,no slash,no slash
385039,45552,5008882,19,начинают,начинают,,,true,true,true,true,true,true,0,0,no slash,no slash,pred:pred,V-:V-,3ppia----i:3ppia----i,no slash,no slash
385039,45552,5008883,20,заметно,заметно,,,true,true,true,false,true,true,0,0,no slash,no slash,adv:aux,Df:Df,---------n:---------n,no slash,no slash
385039,45552,5008884,21,различаться,различаться,,,true,true,true,true,true,true,1,1,true,true,xobj:xobj,V-:V-,---nm----i:---nm----i,xsub,xsub
385040,28727,5008885,1,Среди,Среди,,,true,true,true,true,true,true,0,0,no slash,no slash,adv:adv,R-:R-,---------n:---------n,no slash,no slash
385040,28727,5008886,2,молодежи,молодежи,,,true,true,true,true,true,true,0,0,no slash,no slash,obl:obl,Nb:Nb,-s---fg--i:-s---fg--i,no slash,no slash
385040,28727,5008887,3,от,от,,,true,true,true,true,true,true,0,0,no slash,no slash,atr:atr,R-:R-,---------n:---------n,no slash,no slash
385040,28727,5008888,4,18,18,,,true,true,true,true,true,true,0,0,no slash,no slash,obl:obl,Ma:Ma,-x---xx--i:-x---xx--i,no slash,no slash
385040,28727,5008889,5,до,до,,,true,true,true,true,true,true,0,0,no slash,no slash,atr:atr,R-:R-,---------n:---------n,no slash,no slash
385040,28727,5008890,6,35,35,,,true,true,true,true,true,true,0,0,no slash,no slash,atr:atr,Ma:Ma,-x---xx--i:-x---xx--i,no slash,no slash
385040,28727,5008891,7,лет,лет,,,true,true,true,true,true,true,0,0,no slash,no slash,obl:obl,Nb:Nb,-p---mg--i:-p---mg--i,no slash,no slash
385040,28727,5008892,8,таких,таких,,,true,true,true,true,true,true,0,0,no slash,no slash,sub:sub,Pd:Pd,-p---xg--i:-p---xg--i,no slash,no slash
385040,28727,5008893,9,21,21,,,true,true,true,true,true,true,0,0,no slash,no slash,atr:atr,Ma:Ma,-x---xx--i:-x---xx--i,no slash,no slash
385040,28727,5008894,10,%,%,,,true,true,true,true,true,true,1,1,true,true,xobj:xobj,Ne:Ne,-s---mn--i:-s---mn--i,xsub,xsub
385040,28727,5008895,1000,,,V,V,true,true,true,true,true,true,0,0,no slash,no slash,pred:pred,:,:,no slash,no slash
385041,27256,5008896,1,Как,Как,,,true,true,true,true,true,true,0,0,no slash,no slash,adv:adv,Du:Du,---------n:---------n,no slash,no slash
385041,27256,5008897,2,себя,себя,,,true,true,true,true,true,true,0,0,no slash,no slash,obj:obj,Pk:Pk,3s---ma--i:3s---ma--i,no slash,no slash
385041,27256,5008898,3,ощущает,ощущает,,,true,true,true,true,true,true,0,0,no slash,no slash,pred:pred,V-:V-,3spia----i:3spia----i,no slash,no slash
385041,27256,5008899,4,депутат,депутат,,,true,true,true,true,true,true,0,0,no slash,no slash,sub:sub,Nb:Nb,-s---mn--i:-s---mn--i,no slash,no slash
385041,27256,5008900,5,который,который,,,true,true,true,true,true,true,0,0,no slash,no slash,sub:sub,Pr:Pr,-s---mn--i:-s---mn--i,no slash,no slash
385041,27256,5008901,6,избирался,избирался,,,true,true,true,true,true,true,0,0,no slash,no slash,rel:rel,V-:V-,-ssppmn-si:-ssppmn-si,no slash,no slash
385041,27256,5008902,7,в,в,,,true,true,true,true,true,true,0,0,no slash,no slash,obl:obl,R-:R-,---------n:---------n,no slash,no slash
385041,27256,5008903,8,Думу,Думу,,,true,true,true,true,true,true,0,0,no slash,no slash,obl:obl,Ne:Ne,-s---fa--i:-s---fa--i,no slash,no slash
385041,27256,5008904,9,еще,еще,,,true,true,true,true,true,true,0,0,no slash,no slash,aux:aux,Df:Df,---------n:---------n,no slash,no slash
385041,27256,5008905,10,с,с,,,true,true,true,true,true,true,0,0,no slash,no slash,adv:adv,R-:R-,---------n:---------n,no slash,no slash
385041,27256,5008906,11,1990-х,1990-х,,,true,true,true,true,true,true,0,0,no slash,no slash,atr:atr,Mo:Mo,-p---xg--i:-p---xg--i,no slash,no slash
385041,27256,5008907,12,годов,годов,,,true,true,true,true,true,true,0,0,no slash,no slash,obl:obl,Nb:Nb,-p---mg--i:-p---mg--i,no slash,no slash
385041,27256,5008908,13,а,а,,,true,true,true,true,true,true,0,0,no slash,no slash,rel:rel,C-:C-,---------n:---------n,no slash,no slash
385041,27256,5008909,14,сейчас,сейчас,,,true,true,true,true,true,true,0,0,no slash,no slash,adv:adv,Df:Df,---------n:---------n,no slash,no slash
385041,27256,5008910,15,остался,остался,,,true,true,true,true,true,true,0,0,no slash,no slash,rel:rel,V-:V-,-sspmmn-si:-sspmmn-si,no slash,no slash
385041,27256,5008911,16,не,не,,,true,true,true,true,true,true,0,0,no slash,no slash,aux:aux,Df:Df,---------n:---------n,no slash,no slash
385041,27256,5008912,17,у,у,,,true,true,true,true,true,true,1,1,true,true,xobj:xobj,R-:R-,---------n:---------n,xsub,xsub
385041,27256,5008913,18,дел,дел,,,true,true,true,true,true,true,0,0,no slash,no slash,obl:obl,Nb:Nb,-p---ng--i:-p---ng--i,no slash,no slash
385042,50989,5008914,1,Еще,Еще,,,true,true,false,false,true,true,0,0,no slash,no slash,adv:aux,Df:Df,---------n:---------n,no slash,no slash
385042,50989,5008915,2,$,$,,,false,false,true,true,true,true,0,0,no slash,no slash,part:part,Nb:Ne,---------n:-p---mg--i,no slash,no slash
385042,50989,5008916,3,70,70,,,true,true,true,true,true,true,0,0,no slash,no slash,obj:obj,Ma:Ma,-x---xx--i:-x---xx--i,no slash,no slash
385042,50989,5008917,4,млн,млн,,,true,true,true,true,true,true,0,0,no slash,no slash,part:part,Ma:Ma,-p---mg--i:-p---mg--i,no slash,no slash
385042,50989,5008918,5,судостроители,судостроители,,,true,true,true,true,true,true,0,0,no slash,no slash,sub:sub,Nb:Nb,-p---mn--i:-p---mn--i,no slash,no slash
385042,50989,5008919,6,задолжали,задолжали,,,true,true,true,true,true,true,0,0,no slash,no slash,pred:pred,V-:V-,-pspaxn-si:-pspaxn-si,no slash,no slash
385042,50989,5008920,7,поставщикам,поставщикам,,,true,true,true,true,true,true,0,0,no slash,no slash,obl:obl,Nb:Nb,-p---md--i:-p---md--i,no slash,no slash
385043,27535,5008921,1,Другими,Другими,,,true,true,true,true,true,true,0,0,no slash,no slash,atr:atr,A-:A-,-p---xipwi:-p---xipwi,no slash,no slash
385043,27535,5008922,2,словами,словами,,,true,true,true,true,true,true,0,0,no slash,no slash,sub:sub,Nb:Nb,-p---ni--i:-p---ni--i,no slash,no slash
385043,27535,5008923,3,диктаторский,диктаторский,,,true,true,true,true,true,true,0,0,no slash,no slash,atr:atr,A-:A-,-s---mnpwi:-s---mnpwi,no slash,no slash
385043,27535,5008924,4,переворот,переворот,,,true,true,true,false,true,false,1,0,missing slash,missing slash,xobj:sub,Nb:Nb,-s---mn--i:-s---mn--i,xsub,no slash
385043,27535,5008925,1000,,,V,V,true,true,true,true,true,true,0,0,no slash,no slash,pred:pred,:,:,no slash,no slash
385043,27535,5008926,1001,,,V,V,true,true,true,true,true,true,0,0,no slash,no slash,parpred:parpred,:,:,no slash,no slash
385044,35148,5008927,1,При,При,,,true,true,true,true,true,true,0,0,no slash,no slash,adv:adv,R-:R-,---------n:---------n,no slash,no slash
385044,35148,5008928,2,всей,всей,,,true,true,true,true,true,true,0,0,no slash,no slash,atr:atr,Px:Px,-s---fl--i:-s---fl--i,no slash,no slash
385044,35148,5008929,3,верности,верности,,,true,true,true,true,true,true,0,0,no slash,no slash,obl:obl,Nb:Nb,-s---fl--i:-s---fl--i,no slash,no slash
385044,35148,5008930,4,исторической,исторической,,,true,true,true,true,true,true,0,0,no slash,no slash,atr:atr,A-:A-,-s---fdpwi:-s---fdpwi,no slash,no slash
385044,35148,5008931,5,правде,правде,,,true,true,true,true,true,true,0,0,no slash,no slash,narg:narg,Nb:Nb,-s---fd--i:-s---fd--i,no slash,no slash
385044,35148,5008932,6,элемент,элемент,,,true,true,true,true,true,true,0,0,no slash,no slash,sub:sub,Nb:Nb,-s---mn--i:-s---mn--i,no slash,no slash
385044,35148,5008933,7,драматизации,драматизации,,,true,true,true,true,true,true,0,0,no slash,no slash,atr:atr,Nb:Nb,-s---fg--i:-s---fg--i,no slash,no slash
385044,35148,5008934,8,необходим,необходим,,,true,true,true,true,true,true,1,1,true,true,xobj:xobj,A-:A-,-s---mnpsi:-s---mnpsi,xsub,xsub
385044,35148,5008935,9,для,для,,,true,true,true,true,true,true,0,0,no slash,no slash,obl:obl,R-:R-,---------n:---------n,no slash,no slash
385044,35148,5008936,10,картины,картины,,,true,true,true,true,true,true,0,0,no slash,no slash,obl:obl,Nb:Nb,-s---fg--i:-s---fg--i,no slash,no slash
385044,35148,5008937,1000,,,V,V,true,true,true,true,true,true,0,0,no slash,no slash,pred:pred,:,:,no slash,no slash
385045,1702,5008938,1,Лариса,Лариса,,,false,true,false,false,true,true,0,0,no slash,no slash,voc:sub,Ne:Nb,-s---fn--i:-s---fn--i,no slash,no slash
385045,1702,5008939,2,какого,какого,,,true,true,true,true,true,true,0,0,no slash,no slash,atr:atr,Pi:Pi,-s---mg--i:-s---mg--i,no slash,no slash
385045,1702,5008940,3,цвета,цвета,,,true,true,true,true,true,true,1,1,true,true,xobj:xobj,Nb:Nb,-s---mg--i:-s---mg--i,xsub,xsub
385045,1702,5008941,4,моя,моя,,,true,true,true,true,true,true,0,0,no slash,no slash,atr:atr,Ps:Ps,1s---fn--i:1s---fn--i,no slash,no slash
385045,1702,5008942,5,одежда,одежда,,,true,true,true,true,true,true,0,0,no slash,no slash,sub:sub,Nb:Nb,-s---fn--i:-s---fn--i,no slash,no slash
385045,1702,5008943,6,спросила,спросила,,,true,true,true,true,true,true,0,0,no slash,no slash,parpred:parpred,V-:V-,-sspafn-si:-sspafn-si,no slash,no slash
385045,1702,5008944,7,Бехтерева,Бехтерева,,,true,true,true,true,true,true,0,0,no slash,no slash,sub:sub,Ne:Ne,-s---fn--i:-s---fn--i,no slash,no slash
385045,1702,5008945,1000,,,V,V,true,true,true,true,true,true,0,0,no slash,no slash,pred:pred,:,:,no slash,no slash
385045,1702,no match,1001,no match,,no match,V,no match,no match,no match,no match,no match,no match,no match,0,no match,no match,no match,no match
385046,58001,5008947,1,Предлагается,Предлагается,,,true,true,true,true,true,true,0,0,no slash,no slash,pred:pred,V-:V-,3spip----i:3spip----i,no slash,no slash
385046,58001,5008948,2,для,для,,,true,true,true,true,true,true,0,0,no slash,no slash,adv:adv,R-:R-,---------n:---------n,no slash,no slash
385046,58001,5008949,3,ее,ее,,,true,true,true,false,true,true,0,0,no slash,no slash,narg:atr,Pp:Pp,3s---fg--i:3s---fg--i,no slash,no slash
385046,58001,5008950,4,быстрейшего,быстрейшего,,,true,true,true,true,true,true,0,0,no slash,no slash,atr:atr,A-:A-,-s---ngswi:-s---ngswi,no slash,no slash
385046,58001,5008951,5,проведения,проведения,,,true,true,true,true,true,true,0,0,no slash,no slash,obl:obl,Nb:Nb,-s---ng--i:-s---ng--i,no slash,no slash
385046,58001,5008952,6,власть,власть,,,true,true,true,true,true,true,0,0,no slash,no slash,obj:obj,Nb:Nb,-s---fa--i:-s---fa--i,no slash,no slash
385046,58001,5008953,7,употребить,употребить,,,true,true,true,true,true,true,0,0,no slash,no slash,comp:comp,V-:V-,---na----i:---na----i,no slash,no slash
385046,58001,5008954,8,и,и,,,true,true,true,true,true,true,0,0,no slash,no slash,comp:comp,C-:C-,---------n:---------n,no slash,no slash
385046,58001,5008955,9,развернуть,развернуть,,,true,true,true,true,true,true,0,0,no slash,no slash,comp:comp,V-:V-,---na----i:---na----i,no slash,no slash
385046,58001,5008956,10,широкое,широкое,,,true,true,true,true,true,true,0,0,no slash,no slash,atr:atr,A-:A-,-s---napwi:-s---napwi,no slash,no slash
385046,58001,5008957,11,народное,народное,,,true,true,true,true,true,true,0,0,no slash,no slash,atr:atr,A-:A-,-s---napwi:-s---napwi,no slash,no slash
385046,58001,5008958,12,движение,движение,,,true,true,true,true,true,true,0,0,no slash,no slash,obj:obj,Nb:Nb,-s---na--i:-s---na--i,no slash,no slash
385047,33235,5008959,1,Такова,Такова,,,true,true,true,true,true,true,1,1,true,true,xobj:xobj,A-:A-,-s---fnpsi:-s---fnpsi,xsub,xsub
385047,33235,5008960,2,концепция,концепция,,,true,true,true,true,true,true,0,0,no slash,no slash,sub:sub,Nb:Nb,-s---fn--i:-s---fn--i,no slash,no slash
385047,33235,5008961,3,в,в,,,true,true,true,true,true,true,0,0,no slash,no slash,atr:atr,R-:R-,---------n:---------n,no slash,no slash
385047,33235,5008962,4,идеале,идеале,,,true,true,true,true,true,true,0,0,no slash,no slash,obl:obl,Nb:Nb,-s---ml--i:-s---ml--i,no slash,no slash
385047,33235,5008963,1000,,,V,V,true,true,true,true,true,true,0,0,no slash,no slash,pred:pred,:,:,no slash,no slash
385048,26185,5008964,1,Такого,Такого,,,true,true,true,true,true,true,0,0,no slash,no slash,atr:atr,Pd:Pd,-s---mg--i:-s---mg--i,no slash,no slash
385048,26185,5008965,2,показателя,показателя,,,true,true,true,true,true,true,0,0,no slash,no slash,sub:sub,Nb:Nb,-s---mg--i:-s---mg--i,no slash,no slash
385048,26185,5008966,3,нет,нет,,,true,true,true,true,true,true,0,0,no slash,no slash,pred:pred,V-:V-,3spia----i:3spia----i,no slash,no slash
385048,26185,5008967,4,ни,ни,,,true,true,false,false,true,true,0,0,no slash,no slash,aux:aux,Df:Df,---------n:---------n,no slash,no slash
385048,26185,5008968,5,в,в,,,true,true,true,true,true,true,0,0,no slash,no slash,obl:obl,R-:R-,---------n:---------n,no slash,no slash
385048,26185,5008969,6,одной,одной,,,true,true,true,true,true,true,0,0,no slash,no slash,atr:atr,Ma:Ma,-s---fl--i:-s---fl--i,no slash,no slash
385048,26185,5008970,7,стране,стране,,,true,true,true,true,true,true,0,0,no slash,no slash,obl:obl,Nb:Nb,-s---fl--i:-s---fl--i,no slash,no slash
385048,26185,5008971,8,мира,мира,,,true,true,true,true,true,true,0,0,no slash,no slash,atr:atr,Nb:Nb,-s---mg--i:-s---mg--i,no slash,no slash
385049,43271,5008972,1,Тут,Тут,,,true,true,true,true,true,true,1,1,true,true,xobj:xobj,Df:Df,---------n:---------n,xsub,xsub
385049,43271,5008973,2,еще,еще,,,true,true,true,false,true,true,0,0,no slash,no slash,adv:aux,Df:Df,---------n:---------n,no slash,no slash
385049,43271,5008974,3,один,один,,,true,true,true,true,true,true,0,0,no slash,no slash,atr:atr,Ma:Ma,-s---mn--i:-s---mn--i,no slash,no slash
385049,43271,5008975,4,антигайдаровский,антигайдаровский,,,true,true,true,true,true,true,0,0,no slash,no slash,atr:atr,A-:A-,-s---mnpwi:-s---mnpwi,no slash,no slash
385049,43271,5008976,5,и,и,,,true,true,true,true,true,true,0,0,no slash,no slash,atr:atr,C-:C-,---------n:---------n,no slash,no slash
385049,43271,5008977,6,антилиберальный,антилиберальный,,,true,true,true,true,true,true,0,0,no slash,no slash,atr:atr,A-:A-,-s---mnpwi:-s---mnpwi,no slash,no slash
385049,43271,5008978,7,миф,миф,,,true,true,true,true,true,true,0,0,no slash,no slash,sub:sub,Nb:Nb,-s---mn--i:-s---mn--i,no slash,no slash
385049,43271,5008979,1000,,,V,V,true,true,true,true,true,true,0,0,no slash,no slash,pred:pred,:,:,no slash,no slash
385050,55354,5008980,1,Почему,Почему,,,true,true,true,true,true,true,0,0,no slash,no slash,adv:adv,Du:Du,---------n:---------n,no slash,no slash
385050,55354,5008981,2,же,же,,,true,true,true,true,true,true,0,0,no slash,no slash,aux:aux,Df:Df,---------n:---------n,no slash,no slash
385050,55354,5008982,3,случайного,случайного,,,true,true,true,true,true,true,0,0,no slash,no slash,atr:atr,A-:A-,-s---mapwi:-s---mapwi,no slash,no slash
385050,55354,5008983,4,человека,человека,,,true,true,true,true,true,true,0,0,no slash,no slash,obj:obj,Nb:Nb,-s---ma--i:-s---ma--i,no slash,no slash
385050,55354,5008984,5,держат,держат,,,true,true,true,true,true,true,0,0,no slash,no slash,pred:pred,V-:V-,3ppia----i:3ppia----i,no slash,no slash
385050,55354,5008985,6,в,в,,,true,true,true,false,true,true,0,0,no slash,no slash,adv:obl,R-:R-,---------n:---------n,no slash,no slash
385050,55354,5008986,7,руководящем,руководящем,,,true,true,true,true,true,true,0,0,no slash,no slash,atr:atr,V-:V-,-sppanl-wi:-sppanl-wi,no slash,no slash
385050,55354,5008987,8,кресле,кресле,,,true,true,true,true,true,true,0,0,no slash,no slash,obl:obl,Nb:Nb,-s---nl--i:-s---nl--i,no slash,no slash
385051,15524,5008988,1,Вскоре,Вскоре,,,true,true,true,true,true,true,0,0,no slash,no slash,adv:adv,Df:Df,---------n:---------n,no slash,no slash
385051,15524,5008989,2,тень,тень,,,true,true,true,true,true,true,0,0,no slash,no slash,sub:sub,Nb:Nb,-s---fn--i:-s---fn--i,no slash,no slash
385051,15524,5008990,3,окажется,окажется,,,true,true,true,true,true,true,0,0,no slash,no slash,pred:pred,V-:V-,3spim----i:3spim----i,no slash,no slash
385051,15524,5008991,4,в,в,,,true,true,true,true,true,true,1,1,true,true,xobj:xobj,R-:R-,---------n:---------n,xsub,xsub
385051,15524,5008992,5,Горно-Алтайске,Горно-Алтайске,,,true,true,true,true,true,true,0,0,no slash,no slash,obl:obl,Ne:Ne,-s---ml--i:-s---ml--i,no slash,no slash
385051,15524,5008993,6,который,который,,,true,true,true,true,true,true,0,0,no slash,no slash,sub:sub,Pr:Pr,-s---mn--i:-s---mn--i,no slash,no slash
385051,15524,5008994,7,лежит,лежит,,,true,true,true,true,true,true,0,0,no slash,no slash,rel:rel,V-:V-,3spia----i:3spia----i,no slash,no slash
385051,15524,5008995,8,прямо,прямо,,,true,true,true,false,true,true,0,0,no slash,no slash,adv:aux,Df:Df,---------n:---------n,no slash,no slash
385051,15524,5008996,9,на,на,,,true,true,true,true,true,true,0,0,no slash,no slash,obl:obl,R-:R-,---------n:---------n,no slash,no slash
385051,15524,5008997,10,центральной,центральной,,,true,true,true,true,true,true,0,0,no slash,no slash,atr:atr,A-:A-,-s---flpwi:-s---flpwi,no slash,no slash
385051,15524,5008998,11,линии,линии,,,true,true,true,true,true,true,0,0,no slash,no slash,obl:obl,Nb:Nb,-s---fl--i:-s---fl--i,no slash,no slash
385051,15524,5008999,12,затмения,затмения,,,true,true,true,true,true,true,0,0,no slash,no slash,atr:atr,Nb:Nb,-s---ng--i:-s---ng--i,no slash,no slash
385052,57701,5009000,1,Вот,Вот,,,true,true,true,false,true,true,0,0,no slash,no slash,aux:adv,Df:Df,---------n:---------n,no slash,no slash
385052,57701,5009001,2,посмотрите,посмотрите,,,true,true,false,false,true,false,0,1,extra slash,extra slash,pred:xobj,V-:V-,2ppma----i:2ppma----i,no slash,xsub
385052,57701,5009002,3,как,как,,,true,true,true,false,true,true,0,0,no slash,no slash,adv:aux,Du:Du,---------n:---------n,no slash,no slash
385052,57701,5009003,4,непросто,непросто,,,true,true,false,false,true,true,1,1,true,true,xobj:xobj,A-:A-,-s---nnpsi:-s---nnpsi,xsub,xsub
385052,57701,5009004,5,молодому,молодому,,,true,true,false,false,true,true,0,0,no slash,no slash,atr:atr,A-:A-,-s---mdpwi:-s---mdpwi,no slash,no slash
385052,57701,5009005,6,человеку,человеку,,,true,true,true,true,true,true,0,0,no slash,no slash,obl:obl,Nb:Nb,-s---md--i:-s---md--i,no slash,no slash
385052,57701,5009006,7,или,или,,,true,true,false,false,true,true,0,0,no slash,no slash,obl:obl,C-:C-,---------n:---------n,no slash,no slash
385052,57701,5009007,8,девушке,девушке,,,true,true,true,true,true,true,0,0,no slash,no slash,obl:obl,Nb:Nb,-s---fd--i:-s---fd--i,no slash,no slash
385052,57701,5009008,9,становиться,становиться,,,true,true,true,true,true,true,0,0,no slash,no slash,comp:comp,V-:V-,---nm----i:---nm----i,no slash,no slash
385052,57701,5009009,10,на,на,,,true,true,true,true,true,true,0,0,no slash,no slash,obl:obl,R-:R-,---------n:---------n,no slash,no slash
385052,57701,5009010,11,ноги,ноги,,,true,true,true,true,true,true,0,0,no slash,no slash,obl:obl,Nb:Nb,-p---fa--i:-p---fa--i,no slash,no slash
385052,57701,5009011,1000,,,V,V,true,true,false,false,true,true,0,0,no slash,no slash,comp:parpred,:,:,no slash,no slash
385052,57701,no match,1001,no match,,no match,V,no match,no match,no match,no match,no match,no match,no match,1,no match,no match,no match,no match
